114643,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114643,b'If the patriots dont get their damn shit together'
114643,b'End of the 3rd quarter #Packers lead 23-14'
114643,b'RT @pgsween: This is what happened the last time the #Chiefs wore red-on-red jerseys: http://t.co/zT8fK03HfW'
114642,"b""U disgusting bro smh RT @PikRoss_SNB: @_HOVA @Flex_mh lol I'm a packers fan today Arodgers my guy"""
114642,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114642,b'@yeahh_king smh...at the patriots'
114642,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114642,b'RT @NUBIANVAGABOND: #GRONK got hands of steel! #Patriots are on the move! #NEvsGB \xf0\x9f\x8f\x88'
114642,b'RT @Super_Foxxxyy: \xe2\x80\x9c@BradShawleggo: The guy filming the Packers game must really think putting the football in front of the camera is artsy\xe2\x80\xa6'
114642,b'Still leading 23-14 after 3 quarters! Hold on to this Packers! #GoPackGo #Packers #NEvsGB'
114642,"b""RT @hair8340: RT @packers: Today's attendance: 78,431. New Lambeau Field record. #NEvsGB"""
114642,"b""Can't believe the falcons are beating the cardinals... I pray the patriots lose... The dolphins are gonna beat... http://t.co/9X5nJGnwdO"""
114642,b'@Patriots where was he @ all this time tho'
114642,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114641,"b""Patriots and packers? Please the grey cup is where it's at #CFLvsNFL"""
114641,"b""Tweets you've never seen before: Jonas Gray just in time. #GBvsNE"""
114641,b'Gray lives! #Patriots #Packers #NFL'
114641,b'Gotta love the nfl wr runs straight into db and draws the penalty 1st down bs #GBvsNE'
114641,b'Come on patriots!'
114641,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114641,"b""RT @hair8340: RT @packers: Today's attendance: 78,431. New Lambeau Field record. #NEvsGB"""
